인허가일자,폐업일자,소재지전체주소,도로명전체주소,사업장명,좌표정보(x),좌표정보(y),위생업태명,영업장주변구분명,다중이용업소여부
20120314,20150302,대구광역시 북구 동천동 910-3번지 (2층),"대구광역시 북구 동천로 128-14, 2층 (동천동)",원스,340895.5691,272482.6283,한식,유흥업소밀집지역,Y
20120315,20160810,대구광역시 북구 태전동 257-4번지,대구광역시 북구 태전로7길 10 (태전동),먹을래칼국수,339255.931,270321.9089,한식,주택가주변,N
20120316,20170628,대구광역시 북구 산격동 1654번지,"대구광역시 북구 유통단지로8길 21-13, 2층 (산격동)",관우정,345160.649,268322.0384,한식,,Y
20120319,20130527,대구광역시 북구 산격동 835-19번지 (1층),"대구광역시 북구 연암로 124, 1층 (산격동)",소문난옛날찐빵만두,343947.0245,267286.921,분식,주택가주변,N
20060803,20170425,대구광역시 북구 침산동 105-24번지,대구광역시 북구 중앙대로 572 (침산동),채선당,344198.2976,266008.3357,한식,주택가주변,N
20080609,20150330,대구광역시 북구 고성동3가 1-4번지,대구광역시 북구 옥산로 120 (고성동3가),1982,343421.6743,265941.5067,통닭(치킨),기타,N
20080609,20160516,대구광역시 북구 노원동1가 4-3번지,대구광역시 북구 침산남로9길 9 (노원동1가),짱구식당,342654.8285,266643.3398,한식,주택가주변,N
19971016,20040504,대구광역시 북구 태전동 971-7번지,,초록물고기,339524.3503,270781.9939,한식,주택가주변,N
19971017,20070731,대구광역시 북구 복현동 180-1번지,,항해회수산,346424.6274,267766.7528,일식,,N
19971017,20030827,대구광역시 북구 구암동 653번지,,김가네식당,340315.0575,271235.5638,한식,유흥업소밀집지역,N
19971017,20100329,대구광역시 북구 태전동 148-5번지,,안동한우촌식당,339489.0856,270221.1316,한식,주택가주변,N
19971017,20051101,대구광역시 북구 산격동 1341-1번지,,한계령식당,345264.4158,267036.7205,한식,,N
19971021,20050117,대구광역시 북구 태전동 943-5번지,,또요치킨,339324.7603,271176.8857,패스트푸드,주택가주변,N
19971022,20040130,대구광역시 북구 읍내동 1362-3번지,,만포복어,340233.4715,271923.57,한식,,N
19970930,20020409,대구광역시 북구 노원동3가 675번지,,소소숯불막창,340851.2201,266776.4638,한식,,N
19971006,20150728,대구광역시 북구 산격동 1490-8번지,대구광역시 북구 대구체육관로10길 1 (산격동),체육관식당,344778.1532,266960.7827,한식,,N
19971008,20150223,대구광역시 북구 동천동 947-13번지,대구광역시 북구 팔거천동로 122-1 (동천동),예송리,340372.4926,271651.9311,일식,,N
20061002,20070913,대구광역시 북구 대현동 270-13번지,,양양막창,345489.8212,265763.9759,한식,주택가주변,N
20061004,20150316,대구광역시 북구 매천동 527-3번지 농수산물도매시장 관련상가B동2층17호,"대구광역시 북구 매천로18길 34 (매천동,농수산물도매시장 관련상가B동2층17호)",이모밥상,339243.9831,268026.4545,한식,기타,N
20061009,20120531,대구광역시 북구 팔달동 112-1번지,,골드두마리치킨,339574.6267,267605.6112,통닭(치킨),주택가주변,N
20061009,20090612,대구광역시 북구 서변동 1787번지 대성골든프라자2차110호,,영덕대게,344240.3582,270109.446,한식,유흥업소밀집지역,N
20061011,20140121,대구광역시 북구 고성동3가 21-1번지,대구광역시 북구 옥산로 100 (고성동3가),놀부부대찌개앤철판구이,343194.5848,265998.6223,한식,주택가주변,N
20061011,20090113,대구광역시 북구 산격동 1281-14번지,,미금식당,345519.3935,267430.49,한식,주택가주변,N
20061020,20070730,대구광역시 북구 칠성동2가 525번지,,수목식당,344165.676,265243.5484,한식,기타,N
20061024,20071116,대구광역시 북구 산격동 1261-61번지,,육장군삼겹뷔페,345554.5147,267623.6366,한식,기타,N
20061024,20090123,대구광역시 북구 읍내동 508-2번지,,참편한식당,339987.2298,273094.4441,한식,주택가주변,N
20061025,20130304,대구광역시 북구 읍내동 1334-16번지,대구광역시 북구 대천로 7-15 (읍내동),현우네해물찜닭소문난안동구시장찜닭,339839.9027,272088.3977,통닭(치킨),주택가주변,N
20061025,20100811,대구광역시 북구 구암동 816-3번지,,뉴카튼클럽,341419.629,271873.8958,호프/통닭,주택가주변,N
20061030,20080822,대구광역시 북구 산격동 724-12번지 산격주공임대아파트상가 가동 101호,,정희대게,343954.8899,267834.0909,한식,아파트지역,N
20061030,20070628,대구광역시 북구 산격동 1218-14번지,,암돼지생고기촌,345017.6249,267647.3723,한식,주택가주변,N
20061031,20110404,대구광역시 북구 노원동2가 260번지,,대동강,342184.4271,266502.8467,한식,주택가주변,N
20111123,20170929,대구광역시 북구 태전동 149번지,대구광역시 북구 칠곡중앙대로 293 (태전동),다인한식뷔페,339495.5122,270176.6369,뷔페식,주택가주변,N
20111124,20151119,대구광역시 북구 산격동 1498-200번지 지하1층,"대구광역시 북구 산격로 3 (산격동, 지하1층)",7080라이브카페,344869.1067,266796.9914,까페,기타,Y
20111124,20130213,대구광역시 북구 검단동 1065-19번지,대구광역시 북구 검단동로 22-1 (검단동),쌍둥이국밥,346671.8588,269349.9001,한식,기타,N
20111128,20121203,대구광역시 북구 침산동 1107번지,대구광역시 북구 오봉로24길 29 (침산동),대덕식당,342784.2059,267492.5967,한식,기타,N
20111129,20150804,대구광역시 북구 칠성동2가 139-23번지,대구광역시 북구 칠성로 35 (칠성동2가),페이지35(PAGE35),343873.3075,265900.5828,한식,기타,N
20111129,20130716,대구광역시 북구 동변동 666번지,대구광역시 북구 동변로15길 15 (동변동),동서변대반점,344513.1284,270094.3473,중국식,주택가주변,N
19971013,20110701,대구광역시 북구 노원동2가 32-3번지,,성원식당,342154.1752,266942.1121,한식,,N
20010317,20070305,대구광역시 북구 산격동 1382-89번지,,천상천하,344762.3462,266551.7037,한식,,N
20010317,20031222,대구광역시 북구 검단동 1065-11번지,,훼밀리치킨검단점,346730.6868,269324.3971,한식,,N
20010317,20181024,대구광역시 북구 산격동 478-30번지,"대구광역시 북구 대불서길 38, 1층 (산격동)",일만냥회타운,345558.7865,268121.4079,일식,기타,N
20010317,20060222,대구광역시 북구 대현동 155-1번지,,신산호아나고,345413.1627,265866.4737,일식,,N
20010317,20021004,대구광역시 북구 노원동3가 990-10번지,,술통친구들,341709.7024,266814.248,한식,,N
20010317,20200129,대구광역시 북구 구암동 657-2번지,대구광역시 북구 태암로 54 (구암동),추억의왕대포,340152.8668,270870.6773,한식,주택가주변,N
20010319,20030314,대구광역시 북구 고성동3가 102-24번지,,주유소(2),342851.5741,265684.7527,한식,,N
20010319,20050729,대구광역시 북구 구암동 670번지,,삿뽀로하우스,339882.4703,270586.669,한식,,N
20010319,20051024,대구광역시 북구 태전동 253-43번지,,만리장성,339388.4759,270498.1713,중국식,주택가주변,N
20010320,20030307,대구광역시 북구 관음동 1286-6번지,,정막창,339524.7042,272559.0698,한식,,N
20010320,20050622,대구광역시 북구 관음동 1364-13번지,,양자강,339465.3997,271814.3878,한식,,N
20010611,20060428,대구광역시 북구 산격동 1397-12번지,,띠네,345140.7508,266998.0646,한식,주택가주변,N
20010611,20180524,대구광역시 북구 노원동1가 180-7번지,대구광역시 북구 침산남로7길 3 (노원동1가),화평동세수대야,342558.7265,266547.6716,호프/통닭,,N
20010323,20070521,대구광역시 북구 노원동3가 689-4번지,,성호천평식당,340943.0759,266725.7018,한식,,N
20010323,20080131,대구광역시 북구 태전동 687-49번지,,영광식당,339248.8314,269267.1144,한식,,N
20161026,20191016,대구광역시 북구 서변동 1787번지,"대구광역시 북구 호국로 215, 1층 110호 (서변동, 대성골든프라자2차)",담선명가,344240.3582,270109.446,분식,기타,N
20010327,20071011,대구광역시 북구 침산동 323-14번지 335-11,,호수식당,343686.3898,266934.3192,한식,주택가주변,N
20010327,20090209,대구광역시 북구 노원동2가 372-1번지,,새까치식당,341861.7071,266474.5528,한식,,N
20010328,20020902,대구광역시 북구 고성동2가 28-1번지,,방울반점,343274.6475,265538.4691,중국식,주택가주변,N
20061102,20061222,대구광역시 북구 산격동 1264-24번지,,고향손칼국수,345362.8848,267568.7269,한식,주택가주변,N
20061102,20200619,"대구광역시 북구 고성동3가 11-1 (1,2층)","대구광역시 북구 옥산로 106-1, 1,2층 (고성동3가)",카페베네침산점,343268.5597,265968.7225,한식,주택가주변,Y
20061103,20071022,대구광역시 북구 태전동 253-3번지 A동,,돈놓고 돈먹기,339322.9117,270569.9936,한식,주택가주변,N
20061103,20080507,대구광역시 북구 구암동 769-3번지,,모드니김밥천국(구암점),341036.2771,272406.4269,김밥(도시락),기타,N
20061106,20110816,대구광역시 북구 동변동 679번지 대구동서변그린빌@상가 가동 107호,,땅땅치킨,344566.5677,269783.5159,통닭(치킨),아파트지역,N
20010604,20060911,대구광역시 북구 대현동 252-27번지,,주유소식당,344697.2014,266367.9194,한식,,N
20010604,20030117,대구광역시 북구 태전동 803-3번지,,동해아나고막창,339739.9039,269307.2278,한식,,N
20010605,20070115,대구광역시 북구 읍내동 1361-1번지,,서울왕족발,340173.9279,271931.495,한식,주택가주변,N
20010605,20070611,대구광역시 북구 읍내동 1369-22번지,,돼지장터숯불촌,339895.6745,271521.3188,한식,주택가주변,N
20010605,20070329,대구광역시 북구 읍내동 1432번지,,만리장성식당,340250.0989,272045.3919,중국식,,N
20010605,20050330,대구광역시 북구 태전동 943-1번지,,청호레스구이,339323.125,271225.7081,호프/통닭,,N
20010605,20021118,대구광역시 북구 태전동 1003-11번지,,오렌지,339647.4065,271003.1922,기타,,N
20010607,20030329,대구광역시 북구 태전동 1031-10번지,,얼음창고,339623.6872,270786.7975,한식,주택가주변,N
20010308,20040203,대구광역시 북구 대현동 390-11번지,,우시장식당,345116.2063,265766.7471,한식,,N
20010308,20060220,대구광역시 북구 침산동 39-6번지,,이동반점,344371.7533,266237.4492,중국식,,N
20010308,20110603,대구광역시 북구 산격동 277-7번지,,청정숯불아나고식당,345433.2224,268357.9679,한식,,N
20010308,20030215,대구광역시 북구 검단동 745-5번지,,창녕식당,346575.5745,269511.4024,한식,,N
20010611,20081016,대구광역시 북구 복현동 376-26번지,,동해물과,346718.8759,266892.2518,한식,,N
20010612,20050531,대구광역시 북구 대현동 17-64번지,,다담아드립니다,345550.0028,266158.3681,한식,주택가주변,N
20010612,20040305,대구광역시 북구 태전동 1008-1번지,,진미식당,339797.0367,271114.9444,한식,주택가주변,N
20010613,20090715,대구광역시 북구 복현동 361-9번지,,명가식당,346501.9391,267092.4714,한식,주택가주변,N
20010613,20140428,대구광역시 북구 동천동 874번지,대구광역시 북구 동천로 5-23 (동천동),버들곱창,340325.1113,271349.465,한식,기타,N
20010613,20110525,대구광역시 북구 검단동 750-14번지,,꽃돼지한식당,346641.3142,269405.4342,한식,주택가주변,N
20010613,20130125,대구광역시 북구 동천동 874-4번지,대구광역시 북구 동천로 5-15 (동천동),제일식당,340396.8692,271342.9226,한식,주택가주변,N
20010314,20020720,대구광역시 북구 산격동 1629번지 산업용재관업주지원후생복지시설16,,부산아구찜,344912.3589,268253.8303,한식,,N
20010314,20070112,대구광역시 북구 산격동 741-36번지,,하하식당,344110.0765,268021.9214,한식,기타,N
20010315,20090923,대구광역시 북구 태전동 1074-20번지,,강북바다실내낚시터,339637.1559,270560.544,한식,,N
20010315,20070530,대구광역시 북구 산격동 1400번지,,홍콩 1,345142.6311,266976.8143,기타,학교정화(상대),N
20010315,20190723,대구광역시 북구 산격동 1400번지 (2층),"대구광역시 북구 대학로15길 5, 2층 (산격동)",브런치카페U(유)2,345142.6311,266976.8143,기타,,N
20010316,20020806,대구광역시 북구 침산동 1414번지 침산동화타운상가101,,동화양분식,342562.301,267074.6221,분식,,N
20010316,20061026,대구광역시 북구 산격동 1412-34번지,,배터지는킹돈까스,345090.3838,267010.1421,한식,기타,N
20010607,20050311,대구광역시 북구 읍내동 774-1번지,,참우동,339830.9953,272575.9641,분식,주택가주변,N
20010324,20070223,"대구광역시 북구 구암동 119번지 ,120-1",,옛날초가집,341586.2725,272170.4484,한식,,N
20010324,20030331,대구광역시 북구 동천동 874-2번지,,강북활어회 시장식당,340359.4642,271346.3698,한식,기타,N
20010326,20060405,대구광역시 북구 칠성동2가 547-5번지,,신바람식당,344459.7111,265377.2638,한식,주택가주변,N
20010326,20040302,대구광역시 북구 대현동 270-13번지,,영심이식당,345489.8212,265763.9759,한식,,N
20010326,20021223,대구광역시 북구 산격동 1329-7번지,,천하통일닭갈비,345342.2358,267128.3352,한식,,N
20010615,20130214,대구광역시 북구 복현동 428-7번지,대구광역시 북구 경진로1길 51 (복현동),민속식당,346038.6745,267219.179,한식,,N
20010615,20080107,대구광역시 북구 복현동 376-23번지,,로스트홈치킨,346713.4363,266958.5558,패스트푸드,,N
20010615,20140507,대구광역시 북구 산격동 1327-5번지,대구광역시 북구 대학로23길 34 (산격동),버블톡,345222.7841,267058.4037,한식,,N
